,Code,Name,Country,Exchange,Currency,Type,Isin
9492,CSOL,China Solar & Clean Energy Solutions Inc,USA,PINK,USD,Common Stock,US16943E1055
9493,CSOYX,COLUMBIA AMT-FREE SOUTH CAROLINA INTERMEDIATE MUNI BOND FUND COLUMBIA AMT-FREE SOUTH CAROLINA INTERMEDIATE MUNI BOND FUND CLASS Y,USA,NMFQS,USD,FUND,
9494,CSPAX,SMALLCAP WORLD FUND INC CLASS 529-A,USA,NMFQS,USD,FUND,US8316815070
9495,CSPCX,SMALLCAP WORLD FUND INC CLASS 529-C,USA,NMFQS,USD,FUND,US8316817050
9496,CSPCY,CSPC Pharmaceutical Group Limited,USA,PINK,USD,Common Stock,
9497,CSPEX,SMALLCAP WORLD FUND INC CLASS 529-E,USA,NMFQS,USD,FUND,
9498,CSPFX,SMALLCAP WORLD FUND INC CLASS 529-F-1,USA,NMFQS,USD,FUND,US8316818876
9499,CSPGX,ASTOR S.T.A.R. FUND ASTOR S.T.A.R. FUND CLASS C SHARES,USA,NMFQS,USD,FUND,
9500,CSPHF,CStone Pharmaceuticals,USA,PINK,USD,Common Stock,
9501,CSPI,CSP Inc,USA,NASDAQ,USD,Common Stock,US1263891053
9502,CSPKF,COSCO SHIPPING Ports Limited,USA,PINK,USD,Common Stock,
9503,CSPKY,COSCO SHIPPING Ports Limited,USA,PINK,USD,Common Stock,
9504,CSPLF,Countryside Properties PLC,USA,PINK,USD,Common Stock,
9505,CSPRX,COLUMBIA SELECT SMALLER-CAP VALUE FUND COLUMBIA SELECT SMALLER-CAP VALUE FUND CLASS R4,USA,NMFQS,USD,FUND,
9506,CSPUF,Canadian Spirit Resources Inc,USA,PINK,USD,Common Stock,
9507,CSPYX,COLUMBIA SMALL CAP INDEX FUND COLUMBIA SMALL CAP INDEX FUND CLASS Y,USA,NMFQS,USD,FUND,
9508,CSQ,Calamos Strategic Total Return Fund,USA,NASDAQ,USD,FUND,US1281251017
9509,CSQAX,CREDIT SUISSE MULTIALTERNATIVE STRATEGY FUND CLASS A SHARES,USA,NMFQS,USD,FUND,
9510,CSQIX,CREDIT SUISSE MULTIALTERNATIVE STRATEGY FUND CLASS I SHARES,USA,NMFQS,USD,FUND,US22540S7788
9511,CSR,Centerspace,USA,NYSE,USD,Common Stock,US15202L1070
9512,CSR-PC,Investors Real Estate Trust,USA,NYSE,USD,Common Stock,
9513,CSRCX,COLUMBIA GLOBAL DIVIDEND OPPORTUNITY FUND COLUMBIA GLOBAL DIVIDEND OPPORTUNITY FUND CLASS C,USA,NMFQS,USD,FUND,
9514,CSRIX,Cohen And Steers Insti Realty Shs In,USA,NMFQS,USD,FUND,US19247U1060
9515,CSRLF,CSR Limited,USA,PINK,USD,Common Stock,
9516,CSRNF,Canstar Resources Inc,USA,PINK,USD,Common Stock,
9517,CSRRX,COLUMBIA SELECT LARGE CAP GROWTH FUND COLUMBIA SELECT LARGE CAP GROWTH FUND CLASS R4,USA,NMFQS,USD,FUND,
9518,CSRSX,COHEN & STEERS REALTY SHARES COHEN & STEERS REALTY SHARES,USA,NMFQS,USD,FUND,US1924761091
9519,CSRVF,Cross River Ventures Corp,USA,OTCQB,USD,Common Stock,
9520,CSRYX,COLUMBIA SELECT LARGE-CAP VALUE FUND COLUMBIA SELECT LARGE-CAP VALUE FUND-CLASS Y,USA,NMFQS,USD,FUND,
9521,CSSAX,Carillon Scout Small Cap Fund,USA,NMFQS,USD,FUND,
9522,CSSCX,COLUMBIA SMALL CAP VALUE FUND I COLUMBIA SMALL CAP VALUE FUND I CLASS C,USA,NMFQS,USD,FUND,
9523,CSSE,Chicken Soup for the Soul Entertainment Inc,USA,NASDAQ,USD,Common Stock,US16842Q1004
9524,CSSEN,Chicken Soup for The Soul Entertainment 9 50 Notes due 2025,USA,NASDAQ,USD,Common Stock,US16842Q3083
9525,CSSEP,Chicken Soup for the Soul Entertainment Inc,USA,NASDAQ,USD,Preferred Stock,US16842Q2093
9526,CSSI,Costas Inc,USA,PINK,USD,Common Stock,US22160A2069
9527,CSSJX,Carillon Scout Small Cap Fund,USA,NMFQS,USD,FUND,
9528,CSSPX,COHEN & STEERS GLOBAL REALTY SHARES INC. CLASS I,USA,NMFQS,USD,FUND,US19247N4097
9529,CSSQX,Carillon Scout Small Cap Fund-3,USA,NMFQS,USD,FUND,
9530,CSSSX,Carillon Scout Small Cap Fund-5,USA,NMFQS,USD,FUND,
9531,CSSV,Caspian Services Inc,USA,PINK,USD,Common Stock,US14766Q1076
9532,CSSVX,Carillon Scout Small Cap Fund-6,USA,NMFQS,USD,FUND,
9533,CSSWX,Carillon Scout Small Cap Fund,USA,NMFQS,USD,FUND,
9534,CSSXF,China Shuifa Singyes Energy Holdings Limited,USA,PINK,USD,Common Stock,
9535,CSSYX,COLUMBIA SELECT SMALLER-CAP VALUE FUND COLUMBIA SELECT SMALLER-CAP VALUE FUND-CLASS Y,USA,NMFQS,USD,FUND,
9536,CSSZX,COLUMBIA SELECT SMALLER-CAP VALUE FUND COLUMBIA SELECT SMALLER-CAP VALUE FUND-CLASS Z,USA,NMFQS,USD,FUND,US19766H4377
9537,CSTA,Constellation Acquisition Corp I,USA,NYSE,USD,Common Stock,KYG2R18K1053
9538,CSTAX,AMERICAN FUNDS COLLEGE 2027 FUND CLASS 529-A,USA,NMFQS,USD,FUND,US02629M6030
9539,CSTBX,Calamos Short-Term Bond Fund,USA,NMFQS,USD,FUND,
9540,CSTE,Caesarstone Ltd,USA,NASDAQ,USD,Common Stock,IL0011259137
9541,CSTI,Costar Technologies Inc,USA,PINK,USD,Common Stock,US22161J2069
9542,CSTIX,Calamos Short-Term Bond Fund,USA,NMFQS,USD,FUND,
9543,CSTJ,Creston Resources Ltd,USA,OTCCE,USD,Common Stock,
9544,CSTL,Castle Biosciences Inc,USA,NASDAQ,USD,Common Stock,US14843C1053
9545,CSTM,Constellium SE,USA,NYSE,USD,Common Stock,FR0013467479
9546,CSTMX,CAPITAL GROUP SHORT-TERM MUNICIPAL FUND SHARE CLASS,USA,NMFQS,USD,FUND,US14042Y4035
9547,CSTNL,iShares VII Public Limited Company - iShares Core S&P 500 UCITS ETF,USA,PINK,USD,ETF,
9548,CSTPF,Arrow Exploration Corp,USA,PINK,USD,Common Stock,
9549,CSTPX,Columbia Short Term Bond 529 Port A,USA,NMFQS,USD,FUND,
9550,CSTR,Capstar Financial Holdings Inc,USA,NASDAQ,USD,Common Stock,US14070T1025
9551,CSTXF,CryptoStar Corp,USA,OTCQB,USD,Common Stock,
9552,CSUAX,COHEN & STEERS GLOBAL INFRASTRUCTURE FUND INC. CLASS A,USA,NMFQS,USD,FUND,
9553,CSUAY,China Shenhua Energy Company Limited,USA,PINK,USD,Common Stock,US16942A3023
9554,CSUCX,COHEN & STEERS GLOBAL INFRASTRUCTURE FUND INC. CLASS C,USA,NMFQS,USD,FUND,
9555,CSUI,Cannabis Suisse Corp,USA,PINK,USD,Common Stock,
9556,CSUIX,COHEN & STEERS GLOBAL INFRASTRUCTURE FUND INC. CLASS I,USA,NMFQS,USD,FUND,US19248B4041
9557,CSURX,Cohen & Steers Global Infrastructure Fun,USA,NMFQS,USD,FUND,
9558,CSUZX,Cohen & Steers Global Infrastructure Fun,USA,NMFQS,USD,FUND,
9559,CSV,Carriage Services Inc,USA,NYSE,USD,Common Stock,US1439051079
9560,CSVAX,COLUMBIA GLOBAL DIVIDEND OPPORTUNITY FUND COLUMBIA GLOBAL DIVIDEND OPPORTUNITY FUND CLASS A,USA,NMFQS,USD,FUND,US19765P2166
9561,CSVFX,COLUMBIA GLOBAL DIVIDEND OPPORTUNITY FUND COLUMBIA GLOBAL DIVIDEND OPPORTUNITY FUND CLASS Z,USA,NMFQS,USD,FUND,US19765P1663
9562,CSVI,Computer Services Inc,USA,OTCQX,USD,Common Stock,US20539A1051
9563,CSVIX,CALVERT SMALL CAP FUND CLASS I,USA,NMFQS,USD,FUND,US13161P8620
9564,CSVRX,COLUMBIA SMALL CAP VALUE FUND I COLUMBIA SMALL CAP VALUE FUND I CLASS R,USA,NMFQS,USD,FUND,
9565,CSVYX,COLUMBIA SMALL CAP VALUE FUND I COLUMBIA SMALL CAP VALUE FUND I CLASS Y,USA,NMFQS,USD,FUND,
9566,CSVZX,COLUMBIA SELECT LARGE-CAP VALUE FUND COLUMBIA SELECT LARGE-CAP VALUE FUND-CLASS Z,USA,NMFQS,USD,FUND,US19766H5283
9567,CSWC,Capital Southwest Corporation,USA,NASDAQ,USD,Common Stock,US1405011073
9568,CSWI,CSW Industrials Inc,USA,NASDAQ,USD,Common Stock,US1264021064
9569,CSWYF,China Shineway Pharmaceutical Group Limited,USA,PINK,USD,Common Stock,
9570,CSX,CSX Corporation,USA,NASDAQ,USD,Common Stock,US1264081035
9571,CSXAX,CALVERT U.S. LARGE CAP CORE RESPONSIBLE INDEX FUND CLASS A,USA,NMFQS,USD,FUND,US1315827857
9572,CSXCX,CALVERT U.S. LARGE CAP CORE RESPONSIBLE INDEX FUND CLASS C,USA,NMFQS,USD,FUND,
9573,CSXRX,CALVERT US LARGE-CAP CORE RESPONSIBLE INDEX FUND CLASS R6,USA,NMFQS,USD,FUND,
9574,CSXXY,carsales.com Ltd,USA,PINK,USD,Common Stock,US14575D1072
9575,CSYJF,CSE Global Limited,USA,PINK,USD,Common Stock,
9576,CSYJY,CSE Global Limited,USA,PINK,USD,Common Stock,US12633T1060
9577,CSZIX,Cohen & Steers Real Estate Securities Fu,USA,NMFQS,USD,FUND,US1919126094
9578,CTA,Simplify Exchange Traded Funds,USA,NYSE ARCA,USD,ETF,
9579,CTA-PA,E. I. du Pont de Nemours and Company,USA,NYSE,USD,Preferred Stock,
9580,CTA-PB,E. I. du Pont de Nemours and Company,USA,NYSE,USD,Preferred Stock,
9581,CTABF,Canntab Therapeutics Limited,USA,OTCQB,USD,Common Stock,
9582,CTAEX,CTAEX,USA,NMFQS,USD,FUND,
9583,CTAFX,AMERICAN FUNDS COLLEGE 2036 FUND CLASS 529-F-1,USA,NMFQS,USD,FUND,
9584,CTAGF,Capita plc,USA,PINK,USD,Common Stock,GB00B23K0M20
9585,CTAGX,CTAGX,USA,NMFQS,USD,FUND,
9586,CTAGY,Capita plc,USA,PINK,USD,Common Stock,US13970R1095
9587,CTAHX,CTAHX,USA,NMFQS,USD,FUND,
9588,CTAKX,CTAKX,USA,NMFQS,USD,FUND,
9589,CTAM,A.M. Castle & Co,USA,PINK,USD,Common Stock,US1484114087
9590,CTAQ,Carney Technology Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,US1436361083
9591,CTAQU,Carney Technology Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,US1436362073
9592,CTAQW,Carney Technology Acquisition Corp. II,USA,NASDAQ,USD,Common Stock,
9593,CTARF,Centaurus Energy Inc,USA,OTCQB,USD,Common Stock,CA15138B1085
9594,CTAS,Cintas Corporation,USA,NASDAQ,USD,Common Stock,US1729081059
9595,CTASX,CTASX,USA,NMFQS,USD,FUND,
9596,CTBB,Qwest Corp. NT,USA,NYSE,USD,Common Stock,US74913G8814
9597,CTBG,Coil Tubing Technology Inc,USA,PINK,USD,Common Stock,
9598,CTBI,Community Trust Bancorp Inc,USA,NASDAQ,USD,Common Stock,US2041491083
9599,CTBK,City Bank,USA,PINK,USD,Common Stock,US17770A1097
9600,CTBO,Cantabio Pharmaceuticals Inc,USA,PINK,USD,Common Stock,US13808X2036
9601,CTBRX,COLUMBIA TOTAL RETURN BOND FUND COLUMBIA TOTAL RETURN BOND FUND CLASS R5,USA,NMFQS,USD,FUND,
9602,CTBYX,COLUMBIA TOTAL RETURN BOND FUND COLUMBIA TOTAL RETURN BOND FUND CLASS Y,USA,NMFQS,USD,FUND,
9603,CTCAX,COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND CLASS A,USA,NMFQS,USD,FUND,US19765P5391
9604,CTCC,City Capital Corporation,USA,OTCCE,USD,Common Stock,
9605,CTCGF,C2C Gold Corp,USA,OTCQB,USD,Common Stock,
9606,CTCMX,Columbia Moderate Growth C -Cons Track,USA,NMFQS,USD,FUND,
9607,CTCSX,CTCSX,USA,NMFQS,USD,FUND,
9608,CTDCX,AMERICAN FUNDS COLLEGE 2036 FUND CLASS 529-C,USA,NMFQS,USD,FUND,
9609,CTDD,Qwest Corp. 6.75% NT 57,USA,NYSE,USD,Common Stock,US74913G8731
9610,CTDFX,CTDFX,USA,NMFQS,USD,FUND,
9611,CTDT,Centaurus Diamond Technologies Inc,USA,PINK,USD,Common Stock,US15136N1046
9612,CTEC,Global X Funds - Global X CleanTech ETF,USA,NASDAQ,USD,ETF,US37954Y2283
9613,CTEK,CynergisTek Inc,USA,NYSE MKT,USD,Common Stock,US23258P1057
9614,CTEMX,Columbia Moderate Growth C-Mod Track,USA,NMFQS,USD,FUND,
9615,CTERX,COLUMBIA TAX-EXEMPT FUND COLUMBIA TAX-EXEMPT FUND CLASS R4,USA,NMFQS,USD,FUND,
9616,CTEX,ProShares S&P Kensho Cleantech ETF,USA,NYSE ARCA,USD,ETF,
9617,CTEYX,Columbia Tax-Exempt Class Y,USA,NMFQS,USD,FUND,
9618,CTEZX,COLUMBIA TAX-EXEMPT FUND COLUMBIA TAX-EXEMPT FUND CLASS Z,USA,NMFQS,USD,FUND,US19765L6294
9619,CTFAX,COLUMBIA THERMOSTAT FUND COLUMBIA THERMOSTAT FUND CLASS A,USA,NMFQS,USD,FUND,US1971997556
9620,CTFCX,AMERICAN FUNDS COLLEGE 2024 FUND CLASS 529-C,USA,NMFQS,USD,FUND,US02629M8432
9621,CTFDX,COLUMBIA THERMOSTAT FUND COLUMBIA THERMOSTAT FUND CLASS C,USA,NMFQS,USD,FUND,US1971997309
9622,CTFEX,AMERICAN FUNDS COLLEGE 2024 FUND CLASS 529-E,USA,NMFQS,USD,FUND,
9623,CTFFX,AMERICAN FUNDS COLLEGE 2024 FUND CLASS 529-F-1,USA,NMFQS,USD,FUND,
9624,CTG,Computer Task Group Incorporated,USA,NASDAQ,USD,Common Stock,US2054771025
9625,CTGL,Citrine Global Corp,USA,OTCQB,USD,Common Stock,US17737V1052
9626,CTGO,Contango Ore Inc,USA,NYSE MKT,USD,Common Stock,US21077F1003
9627,CTGSP,Connecticut Natural Gas Corporation PFD 8%,USA,PINK,USD,Common Stock,US2076512092
9628,CTHAX,AMERICAN FUNDS COLLEGE 2030 FUND CLASS 529-A,USA,NMFQS,USD,FUND,US02629M1080
9629,CTHCX,COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND CLASS C,USA,NMFQS,USD,FUND,
9630,CTHEX,AMERICAN FUNDS COLLEGE 2030 FUND CLASS 529-E,USA,NMFQS,USD,FUND,
9631,CTHFX,AMERICAN FUNDS COLLEGE 2030 FUND CLASS 529-F-1,USA,NMFQS,USD,FUND,
9632,CTHR,Charles & Colvard Ltd,USA,NASDAQ,USD,Common Stock,US1597651066
9633,CTHRX,COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND CLASS R5,USA,NMFQS,USD,FUND,
9634,CTHZ,Cancer Treatment Holdings Inc,USA,PINK,USD,Common Stock,
9635,CTIB,Yunhong CTI Ltd,USA,NASDAQ,USD,Common Stock,US98873Q1004
9636,CTIC,CTI BioPharma Corp,USA,NASDAQ,USD,Common Stock,US12648L6011
9637,CTIGX,CTIGX,USA,NMFQS,USD,FUND,
9638,CTIHY,China Taiping Insurance Holdings Company Limited,USA,PINK,USD,Common Stock,US16948V1026
9639,CTILF,CTI Logistics Limited,USA,PINK,USD,Common Stock,
9640,CTIMF,P2 Gold Inc,USA,PINK,USD,Common Stock,
9641,CTIVX,COLUMBIA STRATEGIC INCOME FUND COLUMBIA STRATEGIC INCOME FUND CLASS R5,USA,NMFQS,USD,FUND,US19766D3118
9642,CTJCX,CTJCX,USA,NMFQS,USD,FUND,
9643,CTJHF,CITIC Resources Holdings Limited,USA,PINK,USD,Common Stock,
9644,CTJHY,CITIC Resources Holdings Limited,USA,PINK,USD,Common Stock,US17390E1010
9645,CTK,CooTek (Cayman) Inc,USA,NYSE,USD,Common Stock,US21718L1026
9646,CTKB,Cytek Biosciences Inc. Common Stock,USA,NASDAQ,USD,Common Stock,US23285D1090
9647,CTKEX,AMERICAN FUNDS COLLEGE 2036 FUND CLASS 529-E,USA,NMFQS,USD,FUND,
9648,CTLAX,AMERICAN FUNDS COLLEGE 2033 FUND CLASS 529-A,USA,NMFQS,USD,FUND,US02629M5875
9649,CTLCX,AMERICAN FUNDS COLLEGE 2033 FUND CLASS 529-C,USA,NMFQS,USD,FUND,
9650,CTLEX,AMERICAN FUNDS COLLEGE 2033 FUND CLASS 529-E,USA,NMFQS,USD,FUND,
9651,CTLFX,AMERICAN FUNDS COLLEGE 2033 FUND CLASS 529-F-1,USA,NMFQS,USD,FUND,
9652,CTLP,Cantaloupe Inc,USA,NASDAQ,USD,Common Stock,US1381031061
9653,CTLPP,Cantaloupe Inc,USA,PINK,USD,Common Stock,US1381032051
9654,CTLRX,COLUMBIA LIMITED DURATION CREDIT FUND COLUMBIA LIMITED DURATION CREDIT FUND CLASS R5,USA,NMFQS,USD,FUND,
9655,CTLT,Catalent Inc,USA,NYSE,USD,Common Stock,US1488061029
9656,CTMCF,Canterra Minerals Corporation,USA,OTCQB,USD,Common Stock,
9657,CTMLF,Corporate Travel Management Limited,USA,PINK,USD,Common Stock,
9658,CTMRX,COLUMBIA AMT-FREE INTERMEDIATE MUNI BOND FUND COLUMBIA AMT-FREE INTERMEDIATE MUNI BOND FUND CLASS R5,USA,NMFQS,USD,FUND,
9659,CTMX,CytomX Therapeutics Inc,USA,NASDAQ,USD,Common Stock,US23284F1057
9660,CTNI,Citron Inc,USA,PINK,USD,Common Stock,
9661,CTNR,Central Natural Resources Inc,USA,PINK,USD,Common Stock,US15459P1084
9662,CTNXF,Cornerstone Capital Resources Inc,USA,PINK,USD,Common Stock,CA21922J6043
9663,CTO,CTO Realty Growth Inc,USA,NYSE,USD,Common Stock,US22948Q1013
9664,CTO-PA,CTO Realty Growth Inc.,USA,NYSE,USD,Common Stock,
9665,CTOGX,CTOGX,USA,NMFQS,USD,FUND,
9666,CTOHF,Citigold Corporation Limited,USA,PINK,USD,Common Stock,
9667,CTON,Second Street Capital Inc,USA,PINK,USD,Common Stock,
9668,CTORX,COLUMBIA THERMOSTAT FUND COLUMBIA THERMOSTAT FUND CLASS R4,USA,NMFQS,USD,FUND,
9669,CTOS,Custom Truck One Source Inc,USA,NYSE,USD,Common Stock,US23204X1037
9670,CTOUF,Charter Hall Group,USA,OTCGREY,USD,Common Stock,
9671,CTOWY,China Tower Corporation Limited,USA,PINK,USD,Common Stock,
9672,CTPCF,CITIC Limited,USA,PINK,USD,Common Stock,
9673,CTPCY,CITIC Limited,USA,PINK,USD,Common Stock,US17304K1025
9674,CTPPO,Central Maine Power Company PFD 6%,USA,PINK,USD,Common Stock,US1540514031
9675,CTPR,CTPartners Executive Search Inc,USA,PINK,USD,Common Stock,US22945C1053
9676,CTPTY,CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A,USA,PINK,USD,Common Stock,US20441Q1076
9677,CTPVF,CTP N.V,USA,PINK,USD,Common Stock,
9678,CTPZY,CTEEP - Companhia de Transmissão de Energia Elétrica Paulista S.A,USA,PINK,USD,Common Stock,
9679,CTR,ClearBridge MLP and Midstream Total Return Fund Inc,USA,NYSE,USD,FUND,US18469Q2075
9680,CTRA,Coterra Energy Inc,USA,NYSE,USD,Common Stock,US1270971039
9681,CTRAX,CALAMOS TOTAL RETURN BOND FUND CLASS A SHARES,USA,NMFQS,USD,FUND,
9682,CTRCX,CALAMOS TOTAL RETURN BOND FUND CLASS C SHARES,USA,NMFQS,USD,FUND,
9683,CTRE,CareTrust REIT Inc,USA,NASDAQ,USD,Common Stock,US14174T1079
9684,CTREX,CTREX,USA,NMFQS,USD,FUND,
9685,CTRGF,Country Garden Services Holdings Company Limited,USA,PINK,USD,Common Stock,KYG2453A1085
9686,CTRIX,CALAMOS TOTAL RETURN BOND FUND CLASS I SHARES,USA,NMFQS,USD,FUND,
9687,CTRM,Castor Maritime Inc,USA,NASDAQ,USD,Common Stock,MHY1146L1258
9688,CTRN,Citi Trends Inc,USA,NASDAQ,USD,Common Stock,US17306X1028
9689,CTRNF,CHAR Technologies Ltd,USA,PINK,USD,Common Stock,
9690,CTRPX,Columbia Total Return Bond 529 Port A,USA,NMFQS,USD,FUND,
9691,CTRRF,CT Real Estate Investment Trust,USA,PINK,USD,Common Stock,
9692,CTRU,Ark ETF Trust - ARK Transparency ETF,USA,BATS,USD,ETF,
9693,CTRVW,ContraVir Pharmaceuticals Inc. WT EXP 070323,USA,PINK,USD,Common Stock,
9694,CTRYF,Country Garden Holdings Company Limited,USA,PINK,USD,Common Stock,KYG245241032
9695,CTRYY,Country Garden Holdings Company Limited,USA,PINK,USD,Common Stock,US22234X1090
9696,CTRZX,ACTIVE PORTFOLIOS MULTI-MANAGER TOTAL RETURN BOND FUND ACTIVE PORTFOLIOS MULTI-MANAGER TOTAL RETURN BOND FUND CLASS Z,USA,NMFQS,USD,FUND,
9697,CTS,CTS Corporation,USA,NYSE,USD,Common Stock,US1265011056
9698,CTSCX,AMERICAN FUNDS COLLEGE 2027 FUND CLASS 529-C,USA,NMFQS,USD,FUND,US02629M8010
9699,CTSDF,Converge Technology Solutions Corp,USA,OTCQX,USD,Common Stock,CA21250C1068
9700,CTSEX,AMERICAN FUNDS COLLEGE 2027 FUND CLASS 529-E,USA,NMFQS,USD,FUND,
9701,CTSFX,AMERICAN FUNDS COLLEGE 2027 FUND CLASS 529-F-1,USA,NMFQS,USD,FUND,
9702,CTSH,Cognizant Technology Solutions Corporation,USA,NASDAQ,USD,Common Stock,US1924461023
9703,CTSIX,Calamos Timpani Small Cap Growth Fund,USA,NMFQS,USD,FUND,
9704,CTSO,Cytosorbents Corporation,USA,NASDAQ,USD,Common Stock,US23283X2062
9705,CTSOX,Calamos Timpani Small Cap Growth Fund6,USA,NMFQS,USD,FUND,
9706,CTT,CatchMark Timber Trust Inc,USA,NYSE,USD,Common Stock,US14912Y2028
9707,CTTAF,Continental Aktiengesellschaft,USA,PINK,USD,Common Stock,
9708,CTTAY,Continental Aktiengesellschaft,USA,PINK,USD,Common Stock,US2107712000
9709,CTTC,Calmare Therapeutics Incorporated,USA,OTCCE,USD,Common Stock,US13126R1023
9710,CTTCX,Calvert tax-Free Responsible Impact Bond,USA,NMFQS,USD,FUND,
9711,CTTH,CTT Pharmaceutical Holdings Inc,USA,PINK,USD,Common Stock,US12651E1064
9712,CTTIX,Calvert tax-Free Responsible Impact Bond,USA,NMFQS,USD,FUND,
9713,CTTLX,CALVERT TAX-FREE RESPONSIBLE IMPACT BOND FUND CLASS A,USA,NMFQS,USD,FUND,US1316203041
9714,CTTMF,Catena Media plc,USA,OTCGREY,USD,Common Stock,
9715,CTTOF,CTT - Correios De Portugal S.A,USA,PINK,USD,Common Stock,
9716,CTTPY,CTT - Correios De Portugal S.A,USA,OTCGREY,USD,Common Stock,
9717,CTTQF,Costa Group Holdings Limited,USA,PINK,USD,Common Stock,
9718,CTTZF,Centaurus Metals Limited,USA,OTCQX,USD,Common Stock,
9719,CTUNF,Clean Seas Seafood Limited,USA,PINK,USD,Common Stock,
9720,CTUY,Century Next Financial Corporation,USA,OTCQX,USD,Common Stock,
9721,CTV,Innovid Corp.,USA,NYSE,USD,Common Stock,
9722,CTVA,Corteva Inc,USA,NYSE,USD,Common Stock,US22052L1044
9723,CTVEF,Certive Solutions Inc,USA,OTCQB,USD,Common Stock,
9724,CTVIF,China Travel International Investment Hong Kong Limited,USA,PINK,USD,Common Stock,
9725,CTXAF,Ampol Limited,USA,PINK,USD,Common Stock,
9726,CTXAY,Ampol Limited,USA,PINK,USD,Common Stock,US0321235071
9727,CTXDF,Cantex Mine Development Corp,USA,PINK,USD,Common Stock,
9728,CTXR,Citius Pharmaceuticals Inc,USA,NASDAQ,USD,Common Stock,US17322U2078
9729,CTXRW,Citius Pharmaceuticals Inc. Warrant,USA,NASDAQ,USD,Common Stock,
9730,CTXS,Citrix Systems Inc,USA,NASDAQ,USD,Common Stock,US1773761002
9731,CTXV,CTX Virtual Technologies Inc,USA,PINK,USD,Common Stock,US12650A1051
9732,CTXXF,CEMATRIX Corporation,USA,OTCQB,USD,Common Stock,
9733,CTYCX,AMERICAN FUNDS COLLEGE 2030 FUND CLASS 529-C,USA,NMFQS,USD,FUND,US02629M3060
9734,CTYLF,City Lodge Hotels Limited,USA,PINK,USD,Common Stock,
9735,CTYP,Community Bankers' Corporation,USA,PINK,USD,Common Stock,
9736,CTYRX,COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND COLUMBIA GLOBAL TECHNOLOGY GROWTH FUND CLASS R4,USA,NMFQS,USD,FUND,
9737,CUAEF,China Shenhua Energy Company Limited,USA,PINK,USD,Common Stock,
9738,CUAUF,C3 Metals Inc,USA,OTCQB,USD,Common Stock,
9739,CUBA,The Herzfeld Caribbean Basin Fund Inc,USA,NASDAQ,USD,FUND,US42804T1060
9740,CUBAX,CALVERT UNCONSTRAINED BOND FUND CLASS A,USA,NMFQS,USD,FUND,
9741,CUBB,Customers Bancorp Inc,USA,NYSE,USD,Common Stock,US23204G8033
9742,CUBCX,CALVERT UNCONSTRAINED BOND FUND CLASS C,USA,NMFQS,USD,FUND,
9743,CUBE,CubeSmart,USA,NYSE,USD,Common Stock,US2296631094
9744,CUBI,Customers Bancorp Inc,USA,NYSE,USD,Common Stock,US23204G1004
9745,CUBI-PE,Customers Bancorp Inc,USA,NYSE,USD,Preferred Stock,
9746,CUBI-PF,Customers Bancorp Inc,USA,NYSE,USD,Preferred Stock,
9747,CUBIX,CALVERT UNCONSTRAINED BOND FUND CLASS I,USA,NMFQS,USD,FUND,
9748,CUBRX,CUBRX,USA,NMFQS,USD,FUND,
9749,CUBS,Asian Growth Cubs ETF,USA,NYSE ARCA,USD,ETF,
9750,CUBT,Curative Biotechnology Inc,USA,PINK,USD,Common Stock,
9751,CUBV,CUBA Beverage Company,USA,PINK,USD,Common Stock,US1265241075
9752,CUBXF,CubicFarm Systems Corp,USA,PINK,USD,Common Stock,
9753,CUCSF,China Communications Services Corporation Limited,USA,PINK,USD,Common Stock,
9754,CUCSY,China Communications Services Corporation Limited,USA,PINK,USD,Common Stock,
9755,CUE,Cue Biopharma Inc,USA,NASDAQ,USD,Common Stock,US22978P1066
9756,CUEN,Cuentas Inc,USA,NASDAQ,USD,Common Stock,US2297942011
9757,CUENW,Cuentas Inc,USA,NASDAQ,USD,Common Stock,
9758,CUGAX,Aberdeen Global Unconstrained Fixed Inco,USA,NMFQS,USD,FUND,
9759,CUGCF,China Oriental Group Company Limited,USA,PINK,USD,Common Stock,
9760,CUGCY,China Oriental Group Company Limited,USA,PINK,USD,Common Stock,US16948A1088
9761,CUGPX,Columbia US Government Mortgage Port A,USA,NMFQS,USD,FUND,
9762,CUGUX,COLUMBIA U.S. GOVERNMENT MORTGAGE FUND COLUMBIA U.S. GOVERNMENT MORTGAGE FUND CLASS R,USA,NMFQS,USD,FUND,
9763,CUGYX,COLUMBIA U.S. GOVERNMENT MORTGAGE FUND COLUMBIA U.S. GOVERNMENT MORTGAGE FUND CLASS Y,USA,NMFQS,USD,FUND,
9764,CUGZX,COLUMBIA U.S. GOVERNMENT MORTGAGE FUND COLUMBIA U.S. GOVERNMENT MORTGAGE FUND CLASS Z,USA,NMFQS,USD,FUND,US19766J6073
